_mj,_mi,idn,country,year,reg_4state,ocbu,ocbu_lag,se_ptrade_i_ocbu,se_high_equity_ocbu,se_eu_ocbu,se_basel_ocbu,se_easia_ocbu,se_cbss_ocbu,cbocb,cbocb_lag,se_ptrade_i_cbocb,se_high_equity_cbocb,se_eu_cbocb,se_basel_cbocb,se_easia_cbocb,se_cbss_cbocb,e_asia,cbss,imf_2,basel_member,gdp_2005_nse,log_gdp,gdp_change,fdi,portfolio_invest,post_warsaw,crisis_base,crisis6,checks,polar,cbg_time_in_office,eu,udems_mean,income_diversity,asset_diversity,dbagdp,netintmargin,concentration,inslife,insnonlife,stmktcap,pr_bur,pr_corrupt,pr_invest,pr_law_order,pr_socio_econ,inf_rr,crrncy_crisis,infltn_crisis,stck_mrkt_crash,svrgn_debt_crisis_dmstc,svrgn_debt_crisis_extrnl,cent_gov_debt_gdp,gen_gov_debt_gdp,ext_debt_gdp,ext_debt_gnp,cent_gov_debt_exports,percent_se_cbss_ocbu,percent_se_eu_ocbu,percent_se_basel_ocbu,NoEvent,event,end,begin
1,1337,70,"South Africa",1988,1,0,0,.0000153,0,0,0,0,0,0,0,.5088746,.2857143,0,0,0,0,0,0,0,0,8.000001,8.987197,4.200043,1.584372,-2.675433,0,0,0,2,0,7,0,-.5076271,.7366901,.5267068,.5191606,.0586434,.7092393,.075253,.020992,.5719881,4,5,6.666667,2,6.916667,12.892,1,0,0,0,0,33.48995,28.55647,210.2437,25.4,135.0054,0,0,0,0,,,
1,1338,70,"South Africa",1989,1,0,0,.000457,0,0,0,0,0,0,0,.4959438,.5714286,0,0,0,0,0,0,0,0,8.0106,8.988521,2.39486,-2.012084,4.426368,0,0,0,2,0,.5,0,-.3872647,.7366901,.5267068,.5379855,.0653061,.6910674,.074513,.020067,1.034364,4,5,7,2,6.75,14.506,0,0,0,0,1,33.71178,29.28462,100.3575,24.1,139.3907,0,0,0,0,,,
1,1339,70,"South Africa",1990,1,0,0,.0007144,0,0,0,0,0,0,0,.5362055,.5714286,0,0,0,0,0,0,0,0,7.824199,8.964976,-.3177832,-.7572241,3.884555,0,0,0,2,0,1,0,-.2468304,.7366901,.5267068,.5399557,.01233,.6587811,.076943,.019106,1.207474,4,5,7,1.25,7,14.286,0,0,0,0,0,31.47497,25.7454,109.3241,19.8,149.7157,0,0,0,0,,,
1,1340,70,"South Africa",1991,4,0,0,.0005054,0,0,0,0,0,1,0,.5932043,.2857143,0,0,0,0,0,0,0,0,7.586534,8.93413,-1.018308,2.541336,-14.45668,0,0,0,2,0,2,0,-.2433316,.7366901,.5267068,.7000208,.0437119,1,.079934,.020898,1.274243,4,5,7,1,6.333333,15.566,0,0,0,0,0,34.51082,26.80999,194.8581,18.1,178.0269,0,0,0,0,,,
1,1341,70,"South Africa",1992,4,0,0,.002786,0,0,0,0,0,1,1,.5842872,.2857143,0,0,0,0,0,0,0,0,7.271093,8.891662,-2.137042,.0335802,-1.878622,0,0,0,2,0,3,0,-.125375,.7366901,.5267068,1.120165,.0432123,.9474707,.090116,.022681,1.048845,4,5,6.5,2,7,13.673,0,0,0,0,0,37.2343,41.90442,119.5963,19.1,207.5603,0,0,0,0,,,
1,1342,70,"South Africa",1993,4,0,0,.0081339,0,0,0,0,0,1,1,.5702163,.2857143,0,0,0,0,0,0,0,0,7.206974,8.882805,1.233613,.1129055,8.952101,0,0,0,2,0,4,0,-.0305698,.7366901,.5267068,.5723272,.0554132,.9516521,.087339,.022018,1.059369,4,5,6,2.5,7,9.874,0,0,0,0,1,41.44324,29.38208,157.0938,20.9,222.7618,0,0,0,0,,,
1,1343,70,"South Africa",1994,4,0,0,.0132396,.1428571,0,0,0,0,1,1,.564343,.4285714,0,0,0,0,0,0,0,0,7.282751,8.893264,3.234099,3.744104,.8808656,0,0,0,2,0,5,0,.4854926,.7366901,.5267068,.5794283,.057024,.9078718,.095553,.026656,1.468038,4,5,6,3.5,7,8.824,0,0,0,0,0,50.40478,50.10281,170.1441,41.96707,557.2938,0,0,0,0,,,
1,1344,70,"South Africa",1995,4,0,0,.0152105,0,0,0,0,0,1,1,.5504497,.4285714,0,0,0,0,0,0,0,0,7.349021,8.902323,3.115696,12.48425,29.136,0,0,0,2,0,6,0,.5753302,.7366901,.5267068,.5965961,.0519047,.8007828,.109673,.02711,1.682635,3.333333,5,6.25,4,7,8.709,0,0,1,0,0,47.23468,23.79774,160.3483,23.2,256.2007,0,0,0,0,,,
1,1345,70,"South Africa",1996,4,0,0,.0168945,0,0,0,0,0,1,1,.5417838,.4285714,0,0,0,0,0,0,0,0,7.496838,8.922236,4.306696,8.163893,23.18459,0,0,0,2,0,7,0,.5825915,.7366901,.5267068,.6129318,.0630778,.8372379,.107369,.028853,1.828349,3,5,7,4,6.666667,7.32,1,0,1,0,0,48.2817,26.45099,174.0425,23.5,236.7802,0,0,0,0,,,
1,1346,70,"South Africa",1997,4,0,0,.0162098,0,0,0,0,0,1,1,.5290007,.5714286,0,0,0,0,0,0,0,0,7.521186,8.925479,2.646764,38.10544,54.72631,0,0,0,2,0,8,0,.5782374,.7366901,.5267068,.6476824,.0434664,.8006338,.120277,.0214557,1.597507,3,5,8.25,3.333333,5,8.623,0,0,1,0,0,48.48796,36.59001,255.1817,24.8,231.9173,0,0,0,0,,,
1,1347,70,"South Africa",1998,4,0,0,.151755,.1428571,0,0,0,0,1,1,.4665144,.2857143,0,0,0,0,0,0,0,0,7.384425,8.907128,.5173827,5.503386,86.32316,0,0,0,2,0,9,0,.5803663,.7366901,.5267068,.69165,.0539569,.7209897,.134449,.027815,1.503558,2.416667,3.666667,9.916667,2.583333,5,6.872,1,0,1,0,0,48.52037,37.35028,358.9851,26.5,247.548,0,0,0,0,,,
1,1348,70,"South Africa",1999,4,0,0,.1488162,.1428571,0,0,0,0,1,1,.4467095,.2857143,0,0,0,0,0,0,0,0,7.378273,8.906295,2.358129,15.03333,90.01054,0,0,0,2,0,.5,0,.4862627,.7366901,.5267068,.7109716,.0499648,.850639,.131322,.02767,1.624783,2,3,8.25,2.25,5,5.211,0,0,0,0,0,46.24237,64.76462,345.2796,27.4,445.7842,0,0,0,0,,,
1,1349,70,"South Africa",2000,4,0,0,.1567736,.1428571,0,0,0,0,1,1,.4181366,.2857143,0,0,0,0,0,0,0,0,7.49679,8.92223,4.154589,9.688313,41.68642,0,0,0,2,0,1,0,.6044005,.7366901,.5267068,.7066234,.0481814,.8488455,.146235,.026754,1.773693,2,3,7.083333,2,5,5.374,1,0,0,0,0,43.31683,41.957,212.2762,25.5,289.5201,0,0,0,0,,,
1,1350,70,"South Africa",2001,4,0,0,.2527285,.25,0,0,0,0,1,1,.429206,.25,0,0,0,0,0,0,0,0,7.562231,8.930922,2.735423,72.70345,-9.622061,0,0,0,2,0,2,0,.4870996,.7366901,.5267068,.7541423,.0377232,.8727694,.147067,.026018,1.471197,2,2.958333,9.916667,2,4.791667,5.7,1,0,0,0,0,43.48824,42.259,535.6295,23.8,538.4556,0,0,0,0,,,
1,1351,70,"South Africa",2002,4,0,0,.2475852,0,0,0,0,0,1,1,.4485301,.5,0,0,0,0,0,0,0,0,7.764549,8.957324,3.667838,14.79805,-3.880011,0,0,0,2,0,3,0,.4866246,.7366901,.5267068,.6966219,.054247,.9574612,.15013,.026991,1.469482,2,2.5,10.58333,1.791667,4,9.177,0,0,0,0,0,37.02446,35.952,417.5036,27,646.1061,0,0,0,0,,,
1,1352,70,"South Africa",2003,4,0,0,.4087039,.5,0,0,0,0,1,1,.2915587,.125,0,0,0,0,0,0,0,0,7.909651,8.975839,2.949075,7.831361,6.853219,0,0,0,2,0,4,0,.4867203,.7366901,.5267068,.6654657,.058489,1,.130606,.028594,1.365089,2,2.333333,10.54167,1.5,4,5.806,0,0,0,0,0,37.2562,36.038,382.2048,22.1,476.4501,0,0,0,0,,,
1,1353,70,"South Africa",2004,4,0,0,.3982162,.125,0,0,0,0,1,1,.3240466,.25,0,0,0,0,0,0,0,0,8.196659,9.011482,4.554543,7.01422,66.61133,0,0,0,2,0,5,0,.4904668,.7366901,.5267068,.6946657,.0387493,.9434062,.114465,.029582,1.678398,2,2,11,2.5,4,1.392,0,0,0,0,0,36.39536,35.046,297.0331,19.7,300.2193,0,0,0,0,,,
1,1354,70,"South Africa",2005,4,0,0,.4185612,.25,0,0,0,0,1,1,.2851779,.125,0,0,0,0,0,0,0,0,8.503648,9.04825,5.277117,65.22099,72.30025,0,0,0,2,0,6,0,.484329,.7366901,.5267068,.7226962,.0678259,.9217748,.107973,.030214,2.124574,2,2.166667,11,2.5,4,3.393,0,0,0,0,0,35.23217,33.688,119.325,18.7,192.6189,0,0,0,0,,,
1,1355,70,"South Africa",2006,4,0,0,.4001646,.25,0,0,0,0,1,1,.3244421,.125,0,0,0,0,0,0,0,0,8.861928,9.08952,5.603718,-1.836284,149.5898,0,0,0,2,0,7,0,.4208968,.7366901,.5267068,.7666793,.0713969,.7523677,.1297044,.0298711,2.536254,2,2.5,10.70833,2.5,4.041667,4.688,0,0,0,0,0,33.02182,31.424,310.0766,22.7,305.3121,0,0,0,0,,,
1,1357,71,"Spain",1988,4,0,0,.0009702,0,0,0,0,0,1,0,.4946505,.125,.2727273,0,0,0,0,0,0,0,18.23282,9.810979,5.094315,70.20568,20.99541,0,0,0,4,0,4,1,1.172219,.6331442,.5337892,.9541959,.0491093,.694562,.020151,.020415,.5169319,3,4,10,4,8,4.803292,0,0,0,0,0,36.6837,39.5,123.5379,22.10538,137.8432,0,0,0,0,,,
1,1358,71,"Spain",1989,4,0,0,.0085526,0,.0909091,0,0,0,1,1,.4920334,.375,.2727273,0,0,0,0,0,0,0,19.07496,9.856132,4.827038,84.2838,63.86609,0,0,0,4,0,5,1,1.565737,.6331442,.5337892,.9942353,.0449517,.6444017,.009866,.022226,.2664895,3,4,8.166667,4,8,6.805396,0,0,0,0,0,33.06714,40.9,20.54254,23.92075,162.3227,0,9.09091,0,0,,,
1,1359,71,"Spain",1990,4,0,0,.0082264,0,.0909091,0,0,0,1,1,.4916898,.125,.2727273,0,0,0,0,0,0,0,19.7616,9.891496,3.781385,139.8361,43.08728,0,0,0,4,0,6,1,1.565617,.6331442,.5337892,1.019411,.0463945,.6445218,.009287,.02354,.2263585,3,4,7.416667,4,6.833333,6.697075,0,0,0,0,0,34.48166,42.6,22.31376,20.83841,16.8296,0,9.09091,0,0,,,
1,1360,71,"Spain",1991,4,0,0,.0081816,0,.0909091,0,0,0,1,1,.4795056,.2857143,.2727273,0,0,0,0,0,0,0,20.2111,9.913987,2.546006,124.9278,27.71685,0,0,0,4,0,7,1,1.569683,.6331442,.5337892,1.015873,.04657,.7457097,.011867,.025286,.2312258,3,4.083333,6,4.083333,5.75,5.728484,0,0,0,0,0,35.98972,43.4,157.8528,25.70627,169.74,0,9.09091,0,0,,,
1,1361,71,"Spain",1992,4,0,0,.021491,0,.0909091,0,0,0,1,1,.5245779,.125,.3636364,0,0,0,0,0,0,0,20.3317,9.919936,.9292126,132.7572,36.47911,0,0,0,4,0,.5,1,1.56758,.6331442,.5337892,1.011901,.0397326,.7302405,.013753,.02761,.2028147,3,5,6,6,6,5.925206,0,0,0,0,0,36.11465,45.9,46.3737,25.08226,294.2986,0,9.09091,0,0,,,
1,1362,71,"Spain",1993,4,0,0,.0210979,0,.0909091,0,0,0,1,1,.5076309,.2857143,.3636364,0,0,0,0,0,0,0,20.05952,9.906459,-1.031485,96.8148,65.99824,0,0,0,4,0,1,1,1.456177,.6331442,.5337892,1.02117,.0375665,.7573605,.014331,.02853,.2147389,3,5,5.166667,6,5.25,4.57359,1,0,0,0,0,39.40596,57.2,138.0118,39.36892,123.2843,0,9.09091,0,0,,,
1,1363,71,"Spain",1994,4,0,0,.021168,.1428571,.0833333,0,0,0,1,1,.5171822,.4285714,.3333333,0,0,0,0,0,0,0,20.48241,9.927321,2.383186,92.15766,11.54337,0,0,0,5,2,2,1,1.457542,.6331442,.5337892,1.01651,.0312556,.7206827,.022243,.028776,.2665205,3,4.416667,5,6,5.416667,4.713362,0,0,0,0,0,48.6878,59.8,105.9229,39.04844,122.4733,0,8.33333,0,0,,,
1,1364,71,"Spain",1995,4,0,0,.0205414,0,.0714286,0,0,0,1,1,.5199723,.4285714,.3571429,0,0,0,0,0,0,0,20.99803,9.952184,2.757499,80.85535,42.15932,0,0,0,5,2,3,1,1.454687,.6331442,.5337892,.9964825,.0348623,.7326555,.018901,.027678,.2965917,3.083333,3,6,6,6,4.679158,0,0,0,0,0,48.76755,63.3,31.77928,40.47853,244.7341,0,7.142859,0,0,,,
1,1365,71,"Spain",1996,4,0,0,.0217355,0,.1333333,0,0,0,1,1,.5251404,.4285714,.3333333,0,0,0,0,0,0,0,21.4559,9.973755,2.417012,96.23215,1.466533,0,0,0,5,2,4,1,1.453827,.6331442,.5337892,1.005885,.0286323,.7195941,.021594,.02793,.3552464,3.5,4.166667,6.583333,6,5.416667,3.56,0,0,0,0,0,52.1624,67.4,125.6289,40.65896,54.61722,0,13.33333,0,0,,,
1,1366,71,"Spain",1997,4,0,0,.0199689,0,.1333333,0,0,0,1,1,.5284883,.5714286,.3333333,0,0,0,0,0,0,0,22.22726,10.00908,3.868698,89.37221,-2.924073,0,0,0,4,2,5,1,1.455435,.6331442,.5337892,1.010851,.0303536,.7248912,.023369,.0179694,.4668913,3.291667,5,8.75,5.083333,5,1.877,0,0,1,0,0,55.77444,66.1,189.8446,45.98868,33.37259,0,13.33333,0,0,,,
1,1367,71,"Spain",1998,4,0,0,.1128668,.1428571,.2,0,0,0,1,1,.4403018,.2857143,.2666667,0,0,0,0,0,0,0,23.13933,10.04929,4.468161,142.8226,100.7255,0,0,0,4,2,6,1,1.45984,.6331442,.5337892,1.056421,.0409652,.7411415,.023623,.0205885,.5770555,3,5,11,4,5.333333,1.764,0,0,1,0,0,55.71524,64.1,151.813,55.56325,386.2484,0,20,0,0,,,
1,1368,71,"Spain",1999,4,0,0,.1198778,.1428571,.2,0,0,0,1,1,.4256451,.2857143,.2666667,0,0,0,0,0,0,0,24.11297,10.09051,4.745924,185.2339,93.47421,0,0,0,4,2,7,1,1.453118,.6331442,.5337892,1.072368,.0355434,.81612,.029729,.0278341,.6764557,3,4.5,11,4,7,2.235,0,0,1,0,0,50.82181,62.3,62.09648,59.41821,166.126,0,20,0,0,,,
1,1369,71,"Spain",2000,4,0,0,.1263511,.1428571,.2,0,0,0,1,1,.4237264,.2857143,.2666667,0,0,0,0,0,0,0,25.11865,10.13137,5.049821,388.3517,196.9179,0,0,0,4,2,.5,1,1.309986,.6331442,.5337892,1.107837,.0409855,.5968649,.038979,.022743,.8099473,3.5,4,11,4,8.416667,3.484,0,0,0,0,0,48.44009,59.3,153.5405,74.92162,97.11701,0,20,0,0,,,
1,1370,71,"Spain",2001,4,0,0,.1526899,.25,.2,.25,0,0,1,1,.4361293,.25,.2666667,.25,0,0,0,0,0,1,25.74263,10.1559,3.648001,281.6363,79.57835,0,0,0,3,0,1,1,1.283134,.6331442,.5337892,1.151479,.0423737,.640909,.031168,.029131,.8063493,4,3.791667,11.41667,4,8.666667,2.827,0,0,0,0,0,45.09063,55.5,145.1183,77.16332,14.74116,0,20,25,0,,,
1,1371,71,"Spain",2002,4,0,0,.1538779,.1111111,.2,.25,0,0,1,1,.4338844,.3333333,.2666667,.25,0,0,0,0,0,1,26.05896,10.16812,2.704212,399.9322,28.10218,0,0,0,3,0,2,1,1.561823,.6331442,.5337892,1.187761,.0248582,.71825,.038038,.031215,.6841785,4,3.5,12,4.291667,8.5,3.589,0,0,0,0,0,42.78091,52.5,111.4305,93.36725,50.90614,0,20,25,0,,,
1,1372,71,"Spain",2003,4,0,0,.3606119,.5,.4,.4166667,0,0,1,1,.2713415,.125,.2,.1666667,0,0,0,0,0,1,26.42417,10.18203,3.096388,256.0688,-36.49238,0,0,0,3,0,3,1,1.567701,.6331442,.5337892,1.238326,.0305328,.8753484,.024055,.0323,.6780676,4,3.5,12,4.5,8.5,3.102,0,0,0,0,0,39.48442,48.7,18.32145,110.6664,190.6046,0,40,41.66667,0,,,
1,1373,71,"Spain",2004,4,0,0,.3730259,.125,.4583333,.4166667,0,0,1,1,.2763025,.25,.25,.1666667,0,0,0,0,0,1,26.8482,10.19795,3.266832,247.9156,109.1779,0,0,0,3,0,4,1,2.000649,.6331442,.5337892,1.315508,.0441715,.9557279,.023806,.032604,.8043339,3.25,3.791667,12,4.791667,8.125,3.053,0,0,0,0,0,37.94745,46.2,86.19827,118.1367,181.2873,0,45.83333,41.66667,0,,,
1,1374,71,"Spain",2005,4,0,0,.3713663,.25,.4583333,.4166667,0,0,1,1,.2806218,.125,.25,.1666667,0,0,0,0,0,1,27.36649,10.21707,3.614326,245.7263,-95.72872,0,0,0,4,2,5,1,2.000478,.6331442,.5337892,1.443845,.0191908,.661544,.022709,.030931,.8516452,3,4,12,5,8.166667,3.382,1,0,0,0,0,35.11937,43,87.5532,119.2533,33.25561,0,45.83333,41.66667,0,,,
1,1375,71,"Spain",2006,4,0,0,.3654317,.25,.4583333,.4166667,0,0,1,1,.2916159,.125,.25,.1666667,0,0,0,0,0,1,27.96012,10.23853,4.018631,311.7177,-240.0539,0,0,0,4,2,.5,1,2.003083,.6331442,.5337892,1.628525,.0206809,.6307153,.0230714,.0306109,.9411074,3,4,12,5,8.5,3.563,0,0,0,0,0,31.7446,39.6,68.21521,146.0177,104.0553,0,45.83333,41.66667,0,,,
1,1377,72,"Sri Lanka",1988,4,0,0,0,0,0,0,0,0,1,1,.3708819,.2857143,0,0,0,0,0,0,0,0,1.90217,7.550751,2.472693,.4572253,0,0,0,0,3,0,.5,0,.1501221,.7916689,.7282667,.2736634,.058616,.5730741,.0093436,.0098312,.0777529,2,3,4.75,.8333333,1.333333,13.992,0,0,0,0,0,109.0137,116.3206,72.3234,51.05958,746.5407,0,0,0,0,,,
1,1378,72,"Sri Lanka",1989,4,0,0,.0060086,0,0,0,0,0,1,1,.3712457,.5714286,0,0,0,0,0,0,0,0,1.920435,7.560307,2.299296,.1974131,0,0,1,-1.78533,3,0,1,0,.2285006,.9683227,.9464129,.2615593,.0796339,.7397223,.0260398,.0166487,.0647104,2,3,3.583333,0,1,11.568,1,0,0,0,0,108.5215,139.9098,71.66348,70.64942,775.5192,0,0,0,0,,,
1,1379,72,"Sri Lanka",1990,4,0,0,.0056561,0,0,0,0,0,1,1,.3657886,.5714286,0,0,0,0,0,0,0,0,2.017531,7.60963,6.4,.4335512,0,0,0,-.7439373,3,0,2,0,.2228152,.62572,.716917,.2348114,.1283952,.5582909,.0066908,.0056542,.0832844,2,3,3.583333,0,2.5,21.495,0,1,0,0,0,96.58031,145.1607,70.55693,55.49262,405.5909,0,0,0,0,,,
1,1380,72,"Sri Lanka",1991,4,0,0,.0050666,0,0,0,0,0,1,1,.4251698,.2857143,0,0,0,0,0,0,0,0,2.08465,7.642356,4.6,.4834917,0,0,0,-.4631107,3,0,3,0,.2238793,.7060264,.7811673,.1870083,.0969554,.6053016,.0005782,.0012765,.1582948,2,3,5,0,5.583333,12.184,0,0,1,0,0,98.4834,118.0259,70.67217,74.87895,445.969,0,0,0,0,,,
1,1381,72,"Sri Lanka",1992,4,0,0,.0132782,0,0,0,0,0,1,1,.4653931,.2857143,0,0,0,0,0,0,0,0,2.150889,7.673636,4.4,1.226258,0,0,0,-.2939683,3,0,.5,0,.2208343,.7205441,.5079751,.1370964,.0369099,.8423567,.0129771,.0194638,.175092,2,3,6,.4166667,6,11.385,0,0,0,0,0,95.36214,68.09362,64.49364,48.13785,376.0224,0,0,0,0,,,
1,1382,72,"Sri Lanka",1993,4,0,0,.013544,0,0,0,0,0,1,1,.5024139,.25,0,0,0,0,0,0,0,0,2.273792,7.729204,6.9,1.944791,-194.7056,0,0,-.1725461,3,0,1,0,.2275662,.5151609,.496124,.1347926,.0466729,.8242713,.0343491,.0128078,.1906921,2,3,6,2.333333,6,11.747,0,0,0,0,0,96.86607,88.56234,64.56306,44.51141,350.2146,0,0,0,0,,,
1,1383,72,"Sri Lanka",1994,4,0,0,.0120603,0,0,0,0,0,1,1,.5020902,.25,0,0,0,0,0,0,0,0,2.376403,7.773343,5.6,1.664129,-175.4645,0,0,-.0777598,3,0,2,0,.2252806,.5510144,.3801597,.1403313,.0490805,.8121071,.0295976,.0178152,.230144,2,3,6,3,6.916667,8.448,0,0,0,0,0,95.13836,98.12293,65.67612,32.40072,347.4722,0,0,0,0,,,
1,1384,72,"Sri Lanka",1995,4,0,0,.0128561,0,0,0,0,0,1,1,.4995425,.375,0,0,0,0,0,0,0,0,2.483592,7.817461,5.5,.5599559,57.66313,0,0,0,5,1,.5,0,.2251302,.6354023,.7474902,.2456981,.0581402,.7560167,.0028287,.0020454,.188612,2,3,6.666667,3.666667,6.583333,7.675,0,0,0,0,0,95.19656,92.53958,62.2776,30.34007,325.8025,0,0,0,0,,,
1,1385,72,"Sri Lanka",1996,4,0,0,.0138777,0,0,0,0,0,1,1,.5138204,.125,0,0,0,0,0,0,0,0,2.556202,7.846278,3.8,1.198743,-114.2792,0,0,0,5,1,1,0,.2584313,.5834533,.7058995,.3447224,.0527208,.7486597,.0062929,.0159459,.1392112,2,3.583333,6.75,4,5.833333,15.937,0,0,0,1,0,93.22574,73.73947,57.74849,137.8979,315.7363,0,0,0,0,,,
1,1386,72,"Sri Lanka",1997,4,0,0,.0153926,0,0,0,0,0,1,1,.5022118,.5714286,0,0,0,0,0,0,0,0,2.69935,7.900766,6.405416,4.300561,0,0,0,0,5,1,2,0,.2867998,.7405826,.6466572,.3256841,.0512031,.7392336,.004549,.007659,.1310768,2,4,8,3.916667,5,9.565,0,0,0,0,0,85.82445,85.68555,52.00314,21.49634,279.025,0,0,0,0,,,
1,1387,72,"Sri Lanka",1998,4,0,0,.1542111,.1428571,0,0,0,0,1,1,.4393483,.2857143,0,0,0,0,0,0,0,0,2.807059,7.939893,4.698397,1.93424,0,0,0,0,5,1,3,0,.2899847,.7620656,.7211435,.3227069,.0473405,.7212501,.004525,.007399,.1207295,2,4,9.083333,3,5,9.371,0,0,0,0,0,91.14825,99.68448,55.37254,49.8271,315.3283,0,0,0,0,,,
1,1388,72,"Sri Lanka",1999,4,0,0,.1440149,.1111111,0,0,0,0,1,1,.3978609,.2222222,0,0,0,0,0,0,0,0,2.910021,7.975915,4.300572,1.764102,263.3041,0,0,0,5,1,4,0,.4090416,.6890194,.624402,.3434812,.0426814,.6986005,.004796,.007131,.1054022,2,4,8.75,3,4.916667,4.692,0,0,0,0,0,69.73883,79.47723,60.62371,10.0095,579.1845,0,0,0,0,,,
1,1389,72,"Sri Lanka",2000,4,0,0,.1414996,.1111111,0,0,0,0,1,1,.3814459,.2222222,0,0,0,0,0,0,0,0,3.06775,8.0287,6,1.729414,-103.0578,0,0,0,5,1,5,0,.2464024,.8001176,.6217859,.3428243,.0418481,.7164963,.005298,.006746,.0821644,2,4,6,3,4,6.176,0,0,0,0,0,76.24786,86.77486,54.2161,11.88727,513.6996,0,0,0,0,,,
1,1390,72,"Sri Lanka",2001,4,0,0,.2120662,.25,0,0,0,0,1,1,.4491134,.25,0,0,0,0,0,0,1,0,3.006959,8.008684,-1.545373,1.7179,-.3469,0,0,0,3,1,6,0,.4536454,.7675046,.6482578,.380868,.0353221,.6953864,.005326,.006657,.0770799,2,3.833333,7.541667,3,4.333333,14.158,0,0,1,0,0,92.31443,53.67445,53.62864,36.72892,173.6039,0,0,0,0,,,
1,1391,72,"Sri Lanka",2002,4,0,0,.2235777,0,0,0,0,0,1,1,.4294685,.5,0,0,0,0,0,0,1,0,3.091635,8.036455,3.964657,1.965,-.5263,0,0,0,4,1,7,0,.4575234,.637762,.6335473,.3706499,.0391336,.6730414,.005484,.007327,.0885009,2,3,8,3,4.5,9.551,0,0,1,0,0,102.0968,83.00905,56.95681,94.3592,304.7027,0,0,0,0,,,
1,1392,72,"Sri Lanka",2003,4,0,0,.302014,.5,0,0,0,0,1,1,.3996036,.125,0,0,0,0,0,0,0,0,3.233437,8.081301,5.940269,2.2872,-1.432,0,0,0,4,1,8,0,.4602778,.6487776,.6068412,.357868,.0408472,.6431527,.006029,.007673,.1169273,2,3,8.333333,3,4.5,8.969,0,0,0,0,0,107.5368,87.82673,55.30296,19.74231,673.151,0,0,0,0,,,
1,1393,72,"Sri Lanka",2004,4,0,0,.2970447,.125,0,0,0,0,1,1,.4178989,.25,0,0,0,0,0,0,0,0,3.372886,8.123524,5.445061,2.328,-1.0035,0,0,0,4,1,.5,0,.4578215,.5532659,.6935162,.3496036,.045549,.628982,.005984,.007629,.1550711,2,3,7.833333,3,4.5,9.011,0,0,0,0,0,117.0678,110.7973,53.65496,64.27031,607.8708,0,0,0,0,,,
1,1394,72,"Sri Lanka",2005,4,0,0,.2911585,.25,0,0,0,0,1,1,.4436713,.125,0,0,0,0,0,0,0,0,3.545881,8.173542,6.241748,2.724,-2.155,0,0,0,4,1,1,0,.5122446,.8247058,.7021472,.3666845,.0483504,.6284153,.006133,.008305,.1931698,2,2.5,7.416667,3,3.5,10.983,0,0,0,0,0,114.4551,99.46176,46.13695,92.6429,572.6455,0,0,0,0,,,
1,1395,72,"Sri Lanka",2006,4,0,0,.2738494,.25,0,0,0,0,1,1,.4378374,.125,0,0,0,0,0,0,0,0,3.775908,8.236396,7.668292,4.797,-3.04,0,0,0,4,1,.5,0,.4581551,.6846835,.6981339,.3902546,.0481578,.6229819,.001227,.0099948,.2408003,2,2.5,7.5,3,3.5,10.02,0,0,0,0,0,124.6847,102.2354,41.16486,45.98781,734.8293,0,0,0,0,,,
1,1397,73,"Sweden",1988,2,0,0,.0004328,0,0,0,0,0,0,0,.3349482,.2857143,0,.3636364,0,0,0,0,0,1,24.06016,10.08831,2.666431,16.73425,-4.460747,0,0,0,3,2,6,0,2.007051,.6646272,.5665557,.548469,.0177251,.7101733,.027187,.0233,.5294834,4,6,9,6,8.25,5.798,0,0,0,0,0,52.33268,47.7,40.3664,48.18747,119.8639,0,0,0,0,,,
1,1398,73,"Sweden",1989,2,0,0,.0854874,0,0,0,0,0,0,0,.3520415,.5714286,0,.3636364,0,0,0,0,0,1,24.55498,10.10867,2.779134,18.12005,-2.897609,0,0,0,3,2,7,0,2.01311,.6646272,.5665557,.6051382,.0410154,.6551773,.033289,.022831,.543394,4,6,9,6,8.666667,6.437,0,0,0,0,0,46.72615,42.8,32.39917,61.12565,473.4519,0,0,0,1,0,2,1
1,1399,73,"Sweden",1990,2,0,0,.0923514,0,0,0,0,0,0,0,.3427123,.5714286,0,.3636364,0,0,0,0,0,1,24.61629,10.11116,1.010288,19.82425,1.921612,0,0,0,3,2,8,0,1.997841,.6646272,.5665557,.6305314,.0612382,.4026863,.028725,.021598,.4519693,4,6,7.25,6,6.666667,10.47,0,0,1,0,0,42.19817,41.2,44.18715,75.37511,73.13645,0,0,0,1,0,3,2
1,1400,73,"Sweden",1991,3,1,0,.0752088,0,0,0,0,0,0,0,.4474365,.2857143,0,.3636364,0,0,0,0,0,1,24.18554,10.09351,-1.121287,63.50883,18.16938,0,1,-1.78533,3,2,9,0,2.010167,.6646272,.5665557,.5999834,.0285183,.7532145,.029552,.02412,.3901488,4,6,5.5,6,6.083333,9.337,0,0,1,0,0,42.81773,49.2,196.6775,74.3588,28.02216,0,0,0,1,1,4,3
1,1401,73,"Sweden",1992,3,1,1,.0812524,0,0,0,0,.1111111,0,0,.4679382,.2857143,0,.3636364,0,.2222222,0,1,0,1,23.76005,10.07576,-1.203511,-.0541869,22.57114,0,0,-.7439373,6,2,10,0,2.008602,.6646272,.5665557,.5770786,.0410348,.8863309,.026998,.024508,.3403966,4,6,5.333333,6,5.75,2.282,1,0,1,0,0,48.25735,62.2,230.2913,68.21282,65.63756,11.11111,0,0,0,,,
